gcmtid,snr_r,snr_t,snr_z,allsnr_r,allsnr_t,allsnr_z,count
201211260533A,2.824128947368419,2.0442817894736844,6.351504105263156,2682.922499999998,1942.0677000000003,6033.928899999998,950
201212081426A,3.405402792696028,1.675818689581095,3.5110572502685296,3170.430000000002,1560.1871999999994,3268.794300000001,931
201212221641A,3.345690075512405,1.8465791801510234,6.295058144552325,3101.4546999999993,1711.7788999999987,5835.5189000000055,927
201212251708A,2.6987924650161457,1.1350997847147462,3.1150700753498377,2507.1781999999994,1054.5076999999992,2893.9000999999994,929
201301090141A,7.187763180362862,4.503301067235856,13.570973105656341,6734.934100000001,4219.593099999997,12716.00179999999,937
201301181242A,7.700302310924364,7.827649054621849,13.319244327731075,7330.687799999995,7451.9219,12679.920599999983,952
201301221329A,2.4989695931477534,0.7968382226980718,4.196727301927199,2334.0376000000015,744.2468999999991,3919.7433000000037,934
201301240735A,2.9773338250790307,3.408181559536357,8.009036564805056,2825.4898000000003,3234.364300000003,7600.5756999999985,949
201302021417A,16.259859594882727,8.561826012793174,18.376795948827294,15251.7483,8030.992799999997,17237.4346,938
201302250723A,11.224329978118154,10.208872866520796,20.264364332603932,10259.037599999992,9330.909800000007,18521.628999999994,914
201303042056A,3.709295833333338,2.9359039529914517,8.069062713675219,3471.900900000004,2748.0060999999987,7552.642700000005,936
201303270125A,3.450686644951139,1.9937143322475581,3.874142236699241,3178.082399999999,1836.210900000001,3568.085000000001,921
201303290501A,3.7257716129032223,3.866684838709679,8.94211666666666,3464.9675999999968,3596.0169000000014,8316.168499999994,930
201304051300A,6.024902423603807,1.564700421496312,6.992991780821915,5717.632400000013,1484.9007000000001,6636.349199999997,949
201304060029A,4.464127148846957,1.8669829140461205,4.922239412997913,4258.777299999997,1781.101699999999,4695.816400000009,954
201304122033A,10.638184671532851,9.063158915537011,17.094164129301348,10202.019100000005,8691.569399999993,16393.303399999993,959
201304170643A,5.729423983315951,4.318137226277383,9.833748800834181,5494.517599999997,4141.09360000001,9430.56509999998,959
201304171203A,9.749306763787738,5.5681190426638905,15.775326430801266,9369.083800000017,5350.9623999999985,15160.088700000017,961
201304200002A,13.60929216931217,13.161992380952393,17.763306878306885,12860.7811,12438.082800000011,16786.325000000008,945
201304210322A,5.176756008359455,2.3929317659352165,9.56902518286312,4954.155499999998,2290.035700000002,9157.557100000005,957
201304240621A,2.8217472222222244,0.8712200854700854,3.02503888888889,2641.155400000002,815.462,2831.436400000001,936
201305061314A,3.406349568034557,2.598293196544274,6.121356695464363,3154.2796999999996,2406.019499999998,5668.3763,926
201305122305A,3.769899449944993,2.9349157315731573,5.944128162816284,3426.8385999999987,2667.8384,5403.212500000002,909
201305140032A,12.502250107066363,5.351694325481799,12.094637794432538,11677.101599999984,4998.4825,11296.391699999991,934
201305192351A,5.051195080213915,4.811807379679141,8.168875935828865,4722.867400000011,4499.039899999997,7637.8989999999885,935
201305240544A,15.349732834224598,5.9428999999999945,13.069831229946539,14352.000199999999,5556.6114999999945,12220.292200000014,935
201305241456A,2.3857245762711865,1.4772161016949152,2.0295342161016943,2252.1240000000003,1394.492,1915.8802999999994,944
201306041101A,5.04982170706006,2.1188332982086413,10.266038566912556,4792.280799999997,2010.7728000000004,9742.470600000015,949
201306182302A,4.395240384615386,3.446396260683766,8.741567200854702,4113.9450000000015,3225.826900000005,8182.106900000001,936
201307212345A,13.411468201284803,11.799380299785856,18.297932012847966,12526.311300000007,11020.621199999989,17090.2685,934
201307281136A,3.299141675734493,1.2618107725788894,3.804569314472252,3031.911199999999,1159.6040999999993,3496.3992,919
201308041556A,3.8410021551724136,2.4298661637931023,5.337411961206889,3564.45,2254.915799999999,4953.118299999993,928
201308112123B,11.131803043478264,10.630629673913049,16.034002608695662,10241.258800000003,9780.179300000005,14751.28240000001,920
201308112358A,4.880425408942197,3.9931930207197404,6.494235659760096,4475.350099999995,3661.758000000002,5955.214100000008,917
201308182234A,2.444071335504886,1.5662882736156347,3.5190499457111852,2250.9897,1442.5514999999996,3241.0450000000014,921
201308272044A,5.500331872946327,5.244296823658268,9.693651259583781,5021.802999999996,4788.042999999999,8850.303599999992,913
201308312352A,4.282097176981541,3.3802625407166134,6.875628881650383,3943.8114999999993,3113.2218000000007,6332.454200000003,921
201309020251A,3.8637342478713337,1.7440590350047294,5.57794626300852,4083.9671,1843.470399999999,5895.889200000005,1057
201309040018A,8.132714285714286,5.837482463054189,9.561237635467979,8254.705,5925.044700000002,9704.6562,1015
201309061133A,7.634064971751416,4.565537570621461,11.69958860640301,8107.377000000003,4848.600899999992,12424.963099999997,1062
201309192137A,5.108076538461535,3.413715000000004,8.368085673076921,5312.399599999997,3550.263600000004,8702.809099999999,1040
201309221930A,2.7106366600790497,2.0397960474308303,4.586716501976277,2743.164299999998,2064.2736000000004,4641.757099999992,1012
201310010338A,10.280361429915327,5.026732173095015,10.509494167450603,10928.024199999993,5343.416300000001,11171.592299999991,1063
201310061638A,7.379356692160614,6.671536042065005,12.81337198852774,7718.807100000002,6978.426699999995,13402.787100000016,1046
201310150842A,2.0618671077504733,-2.156433270321361,5.679296313799622,2181.4554000000007,-2281.5064,6008.6955,1058
201310292017A,3.6351909351145055,1.4282119274809189,3.8151939885496193,3809.680100000002,1496.766100000003,3998.323300000001,1048
201310310303A,5.585510305343515,4.790320229007629,10.463574713740464,5853.614800000004,5020.255599999995,10965.826300000006,1048
201311030702A,,,,0.0,0.0,0.0,0
201311181910A,3.511828530259375,1.2073592699327589,5.497210951008656,3655.8135000000093,1256.861000000002,5722.596600000011,1041
201311191700A,4.576935643564355,1.9281983168316843,7.32940663366337,4622.704999999999,1947.480300000001,7402.700700000004,1010
201311201009A,5.549175868544598,6.076951830985922,11.29313183098591,5909.872299999997,6471.953700000007,12027.185399999995,1065
201311222204A,6.009075917215427,5.153232361241761,10.522706867356536,6387.6476999999995,5477.885999999992,11185.637399999998,1063
201311232330A,8.494425236294889,9.692380623818512,15.385490359168237,8987.101899999992,10254.538699999985,16277.848799999994,1058
201311271745A,2.596211679536683,1.1144418918918906,3.953476930501927,2689.675300000004,1154.5617999999986,4095.8020999999962,1036
201312100127A,2.3718478723404224,1.2452537717601537,3.7009267891682742,2452.4906999999967,1287.5923999999989,3826.7582999999954,1034
201312111614A,3.1319008687258707,2.4580049227799274,6.270683590733584,3244.649300000002,2546.4931000000047,6496.428199999993,1036
201312181254A,2.8282203079884507,1.4035964388835434,2.876363330125124,2938.5209000000004,1458.3367000000017,2988.541500000004,1039
201312281931A,2.673439961941007,2.311306660323504,6.871050808753573,2809.7853999999984,2429.183300000003,7221.4744000000055,1051
201501081842A,2.5124792800702394,1.7210805092186112,3.6774323968393308,2861.7139000000025,1960.3106999999982,4188.595499999998,1139
201501141209A,2.4522342490842495,0.9474449633699624,2.647071062271062,2677.8398,1034.609899999999,2890.6015999999995,1092
201501180641A,2.9168660877513677,2.380069744058499,6.2619484460694546,3191.0514999999964,2603.796299999998,6850.571599999983,1094
201501210651A,1.9707656872037922,0.9144077725118483,4.2099003791469185,2079.157800000001,964.7002,4441.444899999999,1055
201501251041A,2.5821046915725434,1.2576151172893126,3.162045004344044,2972.0024999999973,1447.514999999999,3639.5137999999943,1151
201501311229A,4.506444054747647,4.4842711719418356,11.027211719418325,5268.0331,5242.113000000006,12890.810500000021,1169
201502021513A,4.379777035132819,4.4358174807197965,7.420109340188508,5111.1998,5176.599000000003,8659.267599999988,1167
201502121433A,3.165327264653638,2.00537246891652,3.4745492895204273,3564.1584999999964,2258.0494000000017,3912.342500000001,1126
201502191632A,3.214429708222811,1.4569989389920432,6.689845888594165,3635.519999999999,1647.865800000001,7566.215700000001,1131
201502260111A,3.452187839020123,1.77903665791776,6.231653893263342,3945.850700000001,2033.4388999999996,7122.7804,1143
201503011024A,3.7343095115681257,4.447454755784064,7.6369914310197045,4357.9392000000025,5190.179700000003,8912.368999999995,1167
201503120750A,1.7887575414123822,0.5723541412380123,5.747481865736706,2051.7049000000025,656.4902000000001,6592.361700000002,1147
201504150739A,4.8829094454072814,5.985701126516465,9.662882928942812,5634.877500000002,6907.4991,11150.966900000005,1154
201505021650A,9.41477801724138,6.145662155172421,15.221431034482741,10921.142500000002,7128.968100000008,17656.85999999998,1160
201505250637A,3.2975657342657305,1.6686453671328638,4.066770017482518,3772.415199999996,1908.9302999999961,4652.3849,1144
201505301123A,12.625199737072746,4.446817616126201,8.85109894829097,14405.352900000004,5073.818899999996,10099.103899999996,1141
201506080601A,8.555322555746148,5.377645025728992,15.447939365351644,9975.506100000008,6270.334100000005,18012.297300000017,1166
201506100833A,5.8773855034722216,4.791206423611106,12.547068489583312,6770.748099999999,5519.469799999994,14454.222899999975,1152
201506180828A,2.160100705467373,0.8342293650793646,2.3512164902998225,2449.554200000001,946.0160999999995,2666.2794999999987,1134
201506231218A,9.419359791122703,6.680385813751095,10.720101566579643,10822.844399999985,7675.763300000009,12317.39670000001,1149
201507030643A,10.714215557476228,9.340106482281747,15.29364494382021,12396.347399999997,10806.503199999981,17694.747199999983,1157
201507152216A,2.8240833773087055,1.5836131926121355,3.3395699208443217,3210.9827999999984,1800.5681999999981,3797.0909999999935,1137
201508021308A,2.404417819148937,1.5547823581560298,2.9360804078014184,2712.183300000001,1753.7945000000016,3311.8987,1128
201510160638A,2.318264579606438,1.3225517889087657,6.30582835420393,2591.819799999998,1478.6129,7049.916099999994,1118
201510200929A,3.6827805877114845,2.551826981300087,5.632849777382009,4135.762599999997,2865.701699999998,6325.690299999996,1123
201511111818A,2.2032508035714287,0.9765559821428568,2.2896450892857145,2467.6409,1093.7426999999996,2564.4025,1120
201511131221A,3.8966740707964567,3.8615154867256676,8.5347968141593,4403.241699999996,4363.512500000004,9644.32040000001,1130
201511241321A,4.599960314685308,2.1396159965034958,7.656109265734269,5262.354599999992,2447.720699999999,8758.589000000004,1144
201512171244A,3.5204083922261464,2.279093992932862,7.6520594522968075,3985.1022999999977,2579.9344,8662.131299999986,1132
201512200928A,2.957242577777775,1.7100778666666663,5.413209244444449,3326.8978999999968,1923.8375999999996,6089.860400000005,1125
201601020422A,3.862472956521737,0.8681318260869574,4.30459356521739,4441.843899999997,998.351600000001,4950.282599999999,1150
201601041436A,3.7035291005290985,2.678432363315695,6.699804144620814,4199.801999999998,3037.342299999998,7597.577900000003,1134
201601201713A,8.351132952548324,8.527650087873472,13.973719771529,9503.589299999994,9704.46580000001,15902.093100000002,1138
201601270124A,2.1606833629893263,1.0892209964412813,4.67468371886121,2428.6081000000027,1224.2844000000002,5254.344499999999,1124
201601300008A,2.0579266371681437,1.2613420353982303,3.623754336283181,2325.4571000000024,1425.3165000000001,4094.8423999999945,1130
201601300325A,17.939673043478248,12.649745217391315,17.092916695652164,20630.623999999985,14547.207000000011,19656.85419999999,1150
201602141809A,3.2276020087336237,1.2206448908296965,5.7340082096069755,3695.604299999999,1397.6384000000025,6565.439399999987,1145
201604121124A,3.76557480176211,2.1097802643171764,7.830212422907481,4273.927399999995,2394.600599999995,8887.291099999991,1135
201604181142A,7.88076207792209,8.238249004328999,13.907281038961045,9102.280200000014,9515.177599999994,16062.909600000006,1155
201605030000A,3.922858214285719,4.7783988392857175,8.462081517857131,4393.6012000000055,5351.806700000004,9477.531299999986,1120
201605070542A,5.51747102966841,6.086174694589873,12.074585951134388,6323.021799999999,6974.756199999995,13837.475500000008,1146
201605110115A,5.78015227670754,5.941486514886165,11.9662326619965,6600.93390000001,6785.177600000001,13665.437700000004,1142
201605242220A,2.2612721977052055,1.1158893203883502,2.7347578993821693,2562.021399999998,1264.302600000001,3098.480699999998,1133
201606280932A,2.703775504828791,1.7782586479367877,5.711214223002634,3079.600299999993,2025.4366000000011,6505.073,1139
201607230100A,,,,0.0,0.0,0.0,0
201607251511A,7.077884635879222,6.067959591474243,12.077404529307278,7969.698100000004,6832.522499999997,13599.157499999996,1126
201608041624A,8.324222869565224,5.942917913043484,9.619108695652168,9572.856300000007,6834.355600000006,11061.974999999993,1150
201608060908A,2.7555758527827643,2.060800538599642,6.254413644524231,3069.7114999999994,2295.7318000000014,6967.416799999994,1114
201608100406A,2.902928724353263,1.6407152542372874,5.2060185548617275,3254.1831000000075,1839.241799999999,5835.946799999996,1121
201608141115A,10.093755349248452,9.435819274977904,15.976507427055695,11416.0373,10671.911600000009,18069.429899999992,1131
201608201610A,-2.851191936897456,-6.432992112182289,-2.832571516213844,-3253.2099999999973,-7340.043999999992,-3231.9640999999956,1141
201608220933A,2.717258755555554,1.119509333333334,4.133474666666669,3056.916099999998,1259.4480000000005,4650.159000000002,1125
201608241034A,15.862674586597052,10.646425674499564,17.186069364664945,18226.21310000001,12232.7431,19746.793700000024,1149
201608251704A,3.9795577526132395,1.3592489547038318,5.774497473867592,4568.532299999999,1560.4177999999988,6629.123099999995,1148
201609031226A,7.642781698774094,5.091589404553424,10.86719071803852,8728.056700000016,5814.59510000001,12410.33179999999,1142
201609121132A,7.6003730533683305,8.187018110236217,12.587710498687652,8687.226400000001,9357.761699999995,14387.753099999987,1143
201611230959A,3.065985525154458,1.9200311562224168,5.396390556045899,3473.761600000001,2175.3952999999983,6114.110500000004,1133
201611240035A,3.2303990990990963,1.6166074774774792,3.841014054054053,3585.7429999999968,1794.434300000002,4263.525599999999,1110
201611250726A,2.058779088471853,0.9129261840929406,4.709988293118859,2303.7738000000036,1021.5644000000005,5270.476900000003,1119
201612042134A,5.064420625000001,5.93265785714286,9.141112857142865,5672.151100000001,6644.576800000003,10238.046400000008,1120
201612192044A,3.86276881533101,3.0941065331010433,7.735810540069682,4434.458599999999,3552.034299999998,8880.710499999996,1148
201612201351A,3.186096919014084,2.488019366197186,4.795730633802824,3619.4060999999992,2826.390000000003,5447.950000000008,1136
201612211643A,10.050912802768158,8.037034429065747,18.08476271626296,11618.85519999999,9290.811800000003,20905.985699999983,1156
201701030909A,6.698164832330167,7.629245485812538,12.619733018056753,7789.965699999984,8872.812499999982,14676.749500000004,1163
201701121704A,3.166983671668136,1.1565089143865848,3.7050984112974374,3588.192499999998,1310.3246000000006,4197.876499999997,1133
201702162144A,1.7490999999999997,0.9462222416812622,1.8424308231173392,1997.4721999999997,1080.5858000000014,2104.0560000000014,1142
201702190919A,4.9562463350785295,2.5530352530541003,10.977457242582892,5679.858299999994,2925.778399999999,12580.165999999994,1146
201703050008A,8.879713828867763,8.643686171132236,16.07654684528951,10273.828900000002,10000.744899999998,18600.564699999963,1157
201703130849A,3.5859785281385297,2.729982770562771,9.048605627705617,4141.805200000002,3153.1301000000008,10451.139499999988,1155
201703272231A,3.4489942003514917,2.212075922671356,5.151006414762733,3924.9553999999976,2517.342400000003,5861.84529999999,1138
201704041507A,3.3000825857519764,3.9773167985927897,3.370769393139845,3752.193899999997,4522.209200000002,3832.5648000000037,1137
201704111555A,2.4783768281938348,1.72279524229075,3.823508193832601,2812.957700000002,1955.3726000000013,4339.681800000002,1135
201704201520A,3.4300385022026427,3.6431824669603508,7.356902466960339,3893.0936999999994,4135.012099999998,8350.084299999984,1135
201705200106A,4.110280906713163,2.62757027027027,6.339721272885791,4714.492199999998,3013.8231,7271.660300000002,1147
201705221100A,4.3995792888888925,3.7089038222222257,9.961814133333334,4949.526700000004,4172.516800000004,11207.0409,1125
201706150311A,3.404848315602837,2.0427893617021264,3.7155138297872345,3840.6689,2304.2663999999986,4191.0996000000005,1128
201707060803A,23.337233780160854,17.008654691689003,28.245957015192175,26114.364599999997,19032.684599999993,31607.225900000045,1119
201707121948A,4.349896560846568,-0.2752835097001762,5.333028835978836,4932.782700000008,-312.1714999999998,6047.6547,1134
201708021818A,3.248670267857145,3.1098899107142883,4.549136160714294,3638.5107000000025,3483.076700000003,5095.032500000009,1120
201708050739A,3.001991636690649,2.6293660971223054,5.188282823740997,3338.214700000002,2923.8551000000034,5769.370499999989,1112
201708080549A,3.9135536936936948,2.6079841441441456,6.963906576576571,4344.044600000001,2894.862400000002,7729.936299999994,1110
201708100043A,2.5582412868632725,1.1146941018766774,1.1516787310098298,2862.672000000002,1247.342700000002,1288.7284999999995,1119
201709071726A,6.902598684210529,5.219260877192985,9.680841578947373,7868.962500000003,5949.957400000003,11036.159400000004,1140
201709291925A,3.463322747546825,2.7721582515611076,8.37561525423728,3882.3847999999907,3107.5894000000017,9389.064699999992,1121
201711090742A,10.55169443462897,8.345646554770314,17.716210070671362,11944.518099999994,9447.271899999994,20054.749799999983,1132
201711281738A,2.3611208518189897,1.6371978704525274,3.63174170363798,2660.9832000000015,1845.1219999999985,4092.972900000004,1127
201712091514A,11.782986303775223,12.994021861281809,19.960739947322217,13420.821399999979,14800.19089999998,22735.282800000004,1139
201712182328A,4.898329122807016,3.8681235964912277,9.608761666666673,5584.095199999998,4409.6609,10953.988300000008,1140
201712210156A,4.119993520140097,2.326724080560421,9.11863502626969,4705.032599999991,2657.118900000001,10413.481199999986,1142
201712310348A,3.7261271540469956,2.1314107919930403,4.641198346388164,4281.320099999998,2448.991000000003,5332.7369,1149
201712311453A,2.4447375979112276,1.7893348999129655,5.698732637075721,2809.0035000000007,2055.9457999999972,6547.843800000003,1149
201801032130A,5.227396116504849,2.7308857899382155,11.164910591350402,5922.639799999994,3094.0935999999983,12649.843700000005,1133
201801181208A,2.815413698630138,2.7389358732876707,4.4047842465753435,3288.403200000001,3199.0770999999995,5144.788000000001,1168
201802052056A,2.5345970044052852,1.2319126872246677,3.450833568281938,2876.7675999999988,1398.220899999998,3916.6960999999997,1135
201802061915A,5.714830755711782,7.0274811072056185,10.33663418277679,6503.477400000008,7997.273499999994,11763.089699999986,1138
201802112314A,10.381552640692636,8.318186580086579,17.94357662337664,11990.693299999994,9607.5055,20724.83100000002,1155
201802120052A,1.860669007901666,0.9035589991220375,2.173855487269533,2119.3019999999974,1029.1537000000008,2476.021399999998,1139
201802130239A,1.356073570190642,0.21355476603119547,1.0127213171577119,1564.9089000000008,246.4421999999996,1168.6803999999995,1154
201803181800A,2.4877368651488574,1.4833823992994744,4.677937040280216,2840.995499999995,1694.0226999999998,5342.204100000006,1142
201804120756A,2.75327808340728,1.461188997338066,3.4167365572315873,3102.944400000005,1646.7600000000004,3850.662099999999,1127
201804132146A,2.486799823008852,0.9908704424778756,3.7656795575221236,2810.083800000003,1119.6835999999994,4255.2179,1130
201804240408A,3.4051662831858365,2.1151341592920345,4.54103946902655,3847.8378999999954,2390.101599999999,5131.374600000001,1130
201805101802A,4.38737367506516,4.22427636837532,7.879277845351862,5049.8670999999995,4862.142099999994,9069.048799999993,1151
201806172258A,9.165326532399307,9.739574693520142,13.78638108581436,10466.80290000001,11122.594300000002,15744.047199999999,1142
